,c_a,unit,scp,station,linename,division,data,time,desc,entries,exits
252,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/13/18,3:00:00,REGULAR,6571516,3482460
253,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/13/18,7:00:00,REGULAR,6571524,3482467
254,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/13/18,11:00:00,REGULAR,6571596,3482534
255,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/13/18,15:00:00,REGULAR,6571799,3482572
256,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/13/18,19:00:00,REGULAR,6572098,3482618
257,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/13/18,23:00:00,REGULAR,6572275,3482636
258,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/14/18,3:00:00,REGULAR,6572333,3482642
259,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/14/18,7:00:00,REGULAR,6572347,3482649
260,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/14/18,11:00:00,REGULAR,6572390,3482690
261,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/14/18,15:00:00,REGULAR,6572531,3482718
262,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/14/18,19:00:00,REGULAR,6572724,3482751
263,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/14/18,23:00:00,REGULAR,6572835,3482773
264,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/15/18,3:00:00,REGULAR,6572856,3482779
265,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/15/18,7:00:00,REGULAR,6572861,3482835
266,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/15/18,11:00:00,REGULAR,6572948,3483018
267,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/15/18,15:00:00,REGULAR,6573121,3483080
268,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/15/18,19:00:00,REGULAR,6573547,3483131
269,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/15/18,23:00:00,REGULAR,6573732,3483155
270,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/16/18,3:00:00,REGULAR,6573797,3483157
271,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/16/18,7:00:00,REGULAR,6573819,3483221
272,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/16/18,11:00:00,REGULAR,6574062,3483529
273,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/16/18,15:00:00,REGULAR,6574207,3483586
274,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/16/18,19:00:00,REGULAR,6574803,3483658
275,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/16/18,23:00:00,REGULAR,6575036,3483686
276,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/17/18,3:00:00,REGULAR,6575068,3483690
277,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/17/18,7:00:00,REGULAR,6575079,3483778
278,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/17/18,11:00:00,REGULAR,6575347,3484050
279,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/17/18,15:00:00,REGULAR,6575496,3484135
280,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/17/18,19:00:00,REGULAR,6576052,3484195
281,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/17/18,23:00:00,REGULAR,6576315,3484226
282,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/18/18,3:00:00,REGULAR,6576363,3484229
283,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/18/18,7:00:00,REGULAR,6576375,3484296
284,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/18/18,11:00:00,REGULAR,6576680,3484564
285,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/18/18,15:00:00,REGULAR,6576874,3484635
286,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/18/18,19:00:00,REGULAR,6577462,3484691
287,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/18/18,23:00:00,REGULAR,6577751,3484738
288,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/19/18,3:00:00,REGULAR,6577803,3484744
289,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/19/18,7:00:00,REGULAR,6577817,3484814
290,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/19/18,11:00:00,REGULAR,6578056,3485114
291,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/19/18,15:00:00,REGULAR,6578218,3485178
292,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/19/18,19:00:00,REGULAR,6578845,3485239
293,A002,R051,2/3/04,59 ST,NQR456W,BMT,1/19/18,23:00:00,REGULAR,6579096,3485278
294,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/13/18,3:00:00,REGULAR,10588049,1344074
295,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/13/18,7:00:00,REGULAR,10588082,1344074
296,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/13/18,11:00:00,REGULAR,10588229,1344095
297,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/13/18,15:00:00,REGULAR,10588579,1344111
298,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/13/18,19:00:00,REGULAR,10589007,1344124
299,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/13/18,23:00:00,REGULAR,10589253,1344127
300,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/14/18,3:00:00,REGULAR,10589371,1344130
301,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/14/18,7:00:00,REGULAR,10589397,1344130
302,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/14/18,11:00:00,REGULAR,10589523,1344139
303,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/14/18,15:00:00,REGULAR,10589775,1344156
304,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/14/18,19:00:00,REGULAR,10590094,1344172
305,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/14/18,23:00:00,REGULAR,10590288,1344177
306,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/15/18,3:00:00,REGULAR,10590333,1344179
307,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/15/18,7:00:00,REGULAR,10590358,1344192
308,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/15/18,11:00:00,REGULAR,10590524,1344229
309,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/15/18,15:00:00,REGULAR,10590805,1344243
310,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/15/18,19:00:00,REGULAR,10591342,1344258
311,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/15/18,23:00:00,REGULAR,10591606,1344268
312,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/16/18,3:00:00,REGULAR,10591634,1344268
313,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/16/18,7:00:00,REGULAR,10591690,1344282
314,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/16/18,11:00:00,REGULAR,10592107,1344341
315,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/16/18,15:00:00,REGULAR,10592381,1344356
316,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/16/18,19:00:00,REGULAR,10593121,1344388
317,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/16/18,23:00:00,REGULAR,10593486,1344403
318,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/17/18,3:00:00,REGULAR,10593564,1344404
319,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/17/18,7:00:00,REGULAR,10593621,1344421
320,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/17/18,11:00:00,REGULAR,10594032,1344480
321,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/17/18,15:00:00,REGULAR,10594309,1344497
322,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/17/18,19:00:00,REGULAR,10595086,1344510
323,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/17/18,23:00:00,REGULAR,10595496,1344518
324,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/18/18,3:00:00,REGULAR,10595591,1344522
325,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/18/18,7:00:00,REGULAR,10595650,1344544
326,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/18/18,11:00:00,REGULAR,10596125,1344602
327,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/18/18,15:00:00,REGULAR,10596419,1344626
328,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/18/18,19:00:00,REGULAR,10597214,1344636
329,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/18/18,23:00:00,REGULAR,10597644,1344647
330,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/19/18,3:00:00,REGULAR,10597728,1344651
331,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/19/18,7:00:00,REGULAR,10597788,1344666
332,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/19/18,11:00:00,REGULAR,10598198,1344715
333,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/19/18,15:00:00,REGULAR,10598505,1344738
334,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/19/18,19:00:00,REGULAR,10599283,1344755
335,A002,R051,2/3/05,59 ST,NQR456W,BMT,1/19/18,23:00:00,REGULAR,10599671,1344762
336,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/13/18,3:00:00,REGULAR,8324696,487901
337,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/13/18,7:00:00,REGULAR,8324705,487901
338,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/13/18,11:00:00,REGULAR,8324791,487901
339,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/13/18,15:00:00,REGULAR,8324990,487901
340,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/13/18,19:00:00,REGULAR,8325236,487904
341,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/13/18,23:00:00,REGULAR,8325382,487907
342,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/14/18,3:00:00,REGULAR,8325428,487909
343,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/14/18,7:00:00,REGULAR,8325436,487909
344,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/14/18,11:00:00,REGULAR,8325493,487912
345,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/14/18,15:00:00,REGULAR,8325648,487916
346,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/14/18,19:00:00,REGULAR,8325846,487919
347,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/14/18,23:00:00,REGULAR,8325939,487920
348,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/15/18,3:00:00,REGULAR,8325966,487922
349,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/15/18,7:00:00,REGULAR,8325975,487925
350,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/15/18,11:00:00,REGULAR,8326127,487931
351,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/15/18,15:00:00,REGULAR,8326319,487935
352,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/15/18,19:00:00,REGULAR,8326774,487940
353,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/15/18,23:00:00,REGULAR,8326985,487941
354,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/16/18,3:00:00,REGULAR,8327027,487941
355,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/16/18,7:00:00,REGULAR,8327059,487944
356,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/16/18,11:00:00,REGULAR,8327481,487958
357,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/16/18,15:00:00,REGULAR,8327660,487962
358,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/16/18,19:00:00,REGULAR,8328400,487970
359,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/16/18,23:00:00,REGULAR,8328696,487972
360,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/17/18,3:00:00,REGULAR,8328749,487972
361,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/17/18,7:00:00,REGULAR,8328776,487973
362,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/17/18,11:00:00,REGULAR,8329186,487978
363,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/17/18,15:00:00,REGULAR,8329364,487981
364,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/17/18,19:00:00,REGULAR,8330077,487983
365,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/17/18,23:00:00,REGULAR,8330325,487989
366,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/18/18,3:00:00,REGULAR,8330359,487989
367,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/18/18,7:00:00,REGULAR,8330395,487990
368,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/18/18,11:00:00,REGULAR,8330806,487994
369,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/18/18,15:00:00,REGULAR,8331003,487997
370,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/18/18,19:00:00,REGULAR,8331688,488002
371,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/18/18,23:00:00,REGULAR,8331976,488003
372,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/19/18,3:00:00,REGULAR,8332030,488004
373,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/19/18,7:00:00,REGULAR,8332070,488008
374,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/19/18,11:00:00,REGULAR,8332463,488014
375,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/19/18,15:00:00,REGULAR,8332676,488019
376,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/19/18,19:00:00,REGULAR,8333401,488024
377,A002,R051,2/3/06,59 ST,NQR456W,BMT,1/19/18,23:00:00,REGULAR,8333684,488028
378,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/13/18,3:00:00,REGULAR,1459,0
379,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/13/18,7:00:00,REGULAR,1459,0
380,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/13/18,11:00:00,REGULAR,1461,0
381,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/13/18,15:00:00,REGULAR,1461,0
382,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/13/18,19:00:00,REGULAR,1461,0
383,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/13/18,23:00:00,REGULAR,1461,0
384,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/14/18,3:00:00,REGULAR,1461,0
385,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/14/18,7:00:00,REGULAR,1461,0
386,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/14/18,11:00:00,REGULAR,1461,0
387,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/14/18,15:00:00,REGULAR,1461,0
388,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/14/18,19:00:00,REGULAR,1461,0
389,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/14/18,23:00:00,REGULAR,1461,0
390,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/15/18,3:00:00,REGULAR,1461,0
391,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/15/18,7:00:00,REGULAR,1461,0
392,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/15/18,11:00:00,REGULAR,1461,0
393,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/15/18,15:00:00,REGULAR,1461,0
394,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/15/18,19:00:00,REGULAR,1461,0
395,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/15/18,23:00:00,REGULAR,1461,0
396,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/16/18,3:00:00,REGULAR,1461,0
397,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/16/18,7:00:00,REGULAR,1461,0
398,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/16/18,11:00:00,REGULAR,1461,0
399,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/16/18,15:00:00,REGULAR,1461,0
400,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/16/18,19:00:00,REGULAR,1461,0
401,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/16/18,23:00:00,REGULAR,1461,0
402,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/17/18,3:00:00,REGULAR,1461,0
403,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/17/18,7:00:00,REGULAR,1461,0
404,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/17/18,11:00:00,REGULAR,1461,0
405,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/17/18,15:00:00,REGULAR,1462,0
406,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/17/18,19:00:00,REGULAR,1462,0
407,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/17/18,23:00:00,REGULAR,1462,0
408,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/18/18,3:00:00,REGULAR,1462,0
409,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/18/18,7:00:00,REGULAR,1462,0
410,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/18/18,11:00:00,REGULAR,1462,0
411,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/18/18,15:00:00,REGULAR,1462,0
412,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/18/18,19:00:00,REGULAR,1462,0
413,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/18/18,23:00:00,REGULAR,1462,0
414,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/19/18,3:00:00,REGULAR,1462,0
415,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/19/18,7:00:00,REGULAR,1462,0
416,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/19/18,11:00:00,REGULAR,1462,0
417,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/19/18,15:00:00,REGULAR,1462,0
418,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/19/18,19:00:00,REGULAR,1462,0
419,A002,R051,2/5/00,59 ST,NQR456W,BMT,1/19/18,23:00:00,REGULAR,1462,0
420,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/13/18,3:00:00,REGULAR,0,755
421,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/13/18,7:00:00,REGULAR,0,755
422,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/13/18,11:00:00,REGULAR,0,757
423,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/13/18,15:00:00,REGULAR,0,757
424,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/13/18,19:00:00,REGULAR,0,757
425,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/13/18,23:00:00,REGULAR,0,757
426,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/14/18,3:00:00,REGULAR,0,757
427,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/14/18,7:00:00,REGULAR,0,757
428,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/14/18,11:00:00,REGULAR,0,757
429,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/14/18,15:00:00,REGULAR,0,757
430,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/14/18,19:00:00,REGULAR,0,757
431,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/14/18,23:00:00,REGULAR,0,757
432,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/15/18,3:00:00,REGULAR,0,757
433,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/15/18,7:00:00,REGULAR,0,757
434,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/15/18,11:00:00,REGULAR,0,757
435,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/15/18,15:00:00,REGULAR,0,757
436,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/15/18,19:00:00,REGULAR,0,757
437,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/15/18,23:00:00,REGULAR,0,757
438,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/16/18,3:00:00,REGULAR,0,757
439,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/16/18,7:00:00,REGULAR,0,757
440,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/16/18,11:00:00,REGULAR,0,757
441,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/16/18,15:00:00,REGULAR,0,757
442,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/16/18,19:00:00,REGULAR,0,757
443,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/16/18,23:00:00,REGULAR,0,757
444,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/17/18,3:00:00,REGULAR,0,757
445,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/17/18,7:00:00,REGULAR,0,757
446,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/17/18,11:00:00,REGULAR,0,757
447,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/17/18,15:00:00,REGULAR,0,757
448,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/17/18,19:00:00,REGULAR,0,757
449,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/17/18,23:00:00,REGULAR,0,757
450,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/18/18,3:00:00,REGULAR,0,757
451,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/18/18,7:00:00,REGULAR,0,757
452,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/18/18,11:00:00,REGULAR,0,757
453,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/18/18,15:00:00,REGULAR,0,757
454,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/18/18,19:00:00,REGULAR,0,757
455,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/18/18,23:00:00,REGULAR,0,757
456,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/19/18,3:00:00,REGULAR,0,757
457,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/19/18,7:00:00,REGULAR,0,757
458,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/19/18,11:00:00,REGULAR,0,757
459,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/19/18,15:00:00,REGULAR,0,757
460,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/19/18,19:00:00,REGULAR,0,757
461,A002,R051,2/5/01,59 ST,NQR456W,BMT,1/19/18,23:00:00,REGULAR,0,757
462,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/13/18,3:00:00,REGULAR,7371863,156517
463,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/13/18,7:00:00,REGULAR,7371869,156519
464,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/13/18,11:00:00,REGULAR,7371953,156521
465,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/13/18,15:00:00,REGULAR,7372147,156527
466,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/13/18,19:00:00,REGULAR,7372431,156537
467,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/13/18,23:00:00,REGULAR,7372593,156543
468,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/14/18,3:00:00,REGULAR,7372625,156545
469,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/14/18,7:00:00,REGULAR,7372629,156545
470,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/14/18,11:00:00,REGULAR,7372683,156545
471,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/14/18,15:00:00,REGULAR,7372839,156549
472,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/14/18,19:00:00,REGULAR,7373040,156550
473,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/14/18,23:00:00,REGULAR,7373175,156554
474,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/15/18,3:00:00,REGULAR,7373199,156554
475,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/15/18,7:00:00,REGULAR,7373219,156554
476,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/15/18,11:00:00,REGULAR,7373402,156567
477,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/15/18,15:00:00,REGULAR,7373593,156571
478,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/15/18,19:00:00,REGULAR,7374044,156573
479,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/15/18,23:00:00,REGULAR,7374232,156581
480,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/16/18,3:00:00,REGULAR,7374263,156583
481,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/16/18,7:00:00,REGULAR,7374296,156584
482,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/16/18,11:00:00,REGULAR,7374656,156586
483,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/16/18,15:00:00,REGULAR,7374848,156592
484,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/16/18,19:00:00,REGULAR,7375432,156598
485,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/16/18,23:00:00,REGULAR,7375662,156601
486,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/17/18,3:00:00,REGULAR,7375702,156603
487,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/17/18,7:00:00,REGULAR,7375738,156603
488,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/17/18,11:00:00,REGULAR,7376100,156606
489,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/17/18,15:00:00,REGULAR,7376285,156611
490,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/17/18,19:00:00,REGULAR,7376875,156613
491,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/17/18,23:00:00,REGULAR,7377104,156618
492,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/18/18,3:00:00,REGULAR,7377143,156637
493,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/18/18,7:00:00,REGULAR,7377178,156637
494,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/18/18,11:00:00,REGULAR,7377552,156640
495,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/18/18,15:00:00,REGULAR,7377737,156642
496,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/18/18,19:00:00,REGULAR,7378328,156648
497,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/18/18,23:00:00,REGULAR,7378584,156654
498,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/19/18,3:00:00,REGULAR,7378626,156657
499,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/19/18,7:00:00,REGULAR,7378658,156657
500,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/19/18,11:00:00,REGULAR,7379015,156663
501,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/19/18,15:00:00,REGULAR,7379220,156668
502,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/19/18,19:00:00,REGULAR,7379681,156673
503,A002,R051,2/6/00,59 ST,NQR456W,BMT,1/19/18,23:00:00,REGULAR,7379920,156677
504,A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,1/13/18,1:00:00,REGULAR,3189181,5414986
505,A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,1/13/18,5:00:00,REGULAR,3189196,5414993
506,A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,1/13/18,9:00:00,REGULAR,3189232,5415187
507,A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,1/13/18,13:00:00,REGULAR,3189318,5415562
508,A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,1/13/18,17:00:00,REGULAR,3189573,5416077
509,A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,1/13/18,21:00:00,REGULAR,3189909,5416295
510,A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,1/14/18,1:00:00,REGULAR,3190079,5416377
511,A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,1/14/18,5:00:00,REGULAR,3190094,5416381
